1498567915, -0.54
1498567916, -0.5
1498567917, -0.44
1498567918, -0.5
1498567919, -0.53
1498567920, -0.51
1498567921, -0.52
1498567922, -0.43
1498567923, -0.52
1498567924, -0.42
1498567925, -0.48
1498567926, -0.48
1498567927, -0.46
1498567928, -0.53
1498567929, -0.56
1498567930, -0.53
1498567931, -0.52
1498567932, -0.51
1498567933, -0.47
1498567934, -0.49
1498567935, -0.52
1498567936, -0.46
1498567937, -0.56
1498567938, -0.51
1498567939, -0.58
1498567940, -0.56
1498567948, -0.52
1498567949, -0.51
1498567950, -0.54
1498567951, -0.51
1498567952, -0.45
1498567953, -0.51
1498567954, -0.53
1498567956, -0.5
1498567957, -0.49
1498567958, -0.56
1498567959, -0.43
1498567960, -0.51
1498567961, -0.52
1498567962, -0.51
1498567963, -0.47
1498567963, -0.47
1498567964, -0.52
1498567965, -0.57
1498567966, -0.54
1498567967, -0.53
1498567968, -0.53
1498567969, -0.46
1498567971, -0.44
1498567972, -0.53
1498567973, -0.47
1498567974, -0.45
1498567975, -0.46
1498567976, -0.54
1498567977, -0.53
1498567978, -0.5
1498567979, -0.5
1498567980, -0.48
1498567981, -0.48
1498567982, -0.46
1498567983, -0.52
1498567984, -0.44
1498567986, -0.5
1498567987, -0.55
1498567988, -0.51
1498567989, -0.47
1498567990, -0.42
1498567991, -0.42
1498567992, -0.48
1498567993, -0.48
1498567994, -0.52
1498567995, -0.52
1498567996, -0.56
1498567997, -0.55
1498567998, -0.52
1498567993, -0.49
1498567994, -0.4
1498567995, -0.48
1498567996, -0.48
1498567997, -0.54
1498567998, -0.53
1498567999, -0.55
1498568008, -0.45
1498568009, -0.44
1498568010, -0.5
1498568011, -0.45
1498568012, -0.49
1498568013, -0.5
1498568014, -0.55
1498568015, -0.52
1498568016, -0.55
1498568017, -0.49
1498568018, -0.5
1498568019, -0.43
1498568020, -0.5
1498568021, -0.45
1498568022, -0.49
1498568023, -0.52
1498568024, -0.51
1498568025, -0.51
1498568026, -0.51
1498568027, -0.5
1498568028, -0.49
1498568029, -0.5
1498568030, -0.5
1498568031, -0.43
1498568032, -0.47
1498568033, -0.44
1498568034, -0.5
1498568036, -0.52
1498568037, -0.51
1498568038, -0.49
1498568039, -0.5
1498568040, -0.47
1498568041, -0.44
1498568042, -0.48
1498568042, -0.4
1498568043, -0.46
1498568044, -0.55
1498568045, -0.55
1498568046, -0.53
1498568047, -0.49
1498568048, -0.49
1498568050, -0.49
1498568051, -0.4
1498568052, -0.51
1498568053, -0.44
1498568054, -0.48
1498568055, -0.48
1498568056, -0.53
1498568085, -0.4
1498568086, -0.35
1498568087, -0.39
1498568088, -0.46
1498568089, -0.44
1498568090, -0.34
1498568091, -0.46
1498568094, -0.42
1498568095, -0.42
1498568096, -0.33
1498568097, -0.48
1498568098, -0.46
1498568099, -0.39
1498568100, -0.5
1498568107, -0.47
1498568108, -0.46
1498568109, -0.46
1498568110, -0.36
1498568111, -0.4
1498568112, -0.43
1498568113, -0.46
1498568115, -0.5
1498568116, -0.46
1498568117, -0.51
1498568118, -0.5
1498568119, -0.43
1498568120, -0.41
1498568121, -0.41
1498568122, -0.48
1498568123, -0.43
1498568124, -0.36
1498568125, -0.51
1498568126, -0.51
1498568127, -0.52
1498568115, -0.39
1498568116, -0.51
1498568117, -0.46
1498568118, -0.48
1498568119, -0.44
1498568120, -0.52
1498568121, -0.5
1498568136, -0.5
1498568137, -0.5
1498568138, -0.48
1498568139, -0.47
1498568140, -0.51
1498568141, -0.47
1498568142, -0.54
1498568150, -643.39
1498568151, -300.36
1498568152, -403.87
1498568153, -599.63
1498568154, -595.37
1498568155, -553.18
1498568156, -258.42
1498568158, -253.88
1498568159, -254.04
1498568160, -253.87
1498568161, -253.93
1498568162, -253.92
1498568163, -253.92
1498568164, -253.96
1498568172, -254.02
1498568173, -253.9
1498568174, -254.03
1498568175, -253.97
1498568176, -253.94
1498568177, -254.0
1498568178, -253.97
1498568180, -253.96
1498568181, -253.92
1498568182, -253.99
1498568183, -254.0
1498568184, -253.93
1498568185, -253.97
1498568180, -253.91
1498568181, -253.97
1498568182, -253.92
1498568183, -253.94
1498568184, -253.97
1498568185, -253.98
1498568186, -254.01
1498568209, -253.92
1498568210, -254.01
1498568211, -253.97
1498568212, -253.98
1498568214, -253.93
1498568215, -253.98
1498568216, -254.0
1498568217, -254.01
1498568218, -253.97
1498568219, -254.01
1498568220, -253.97
1498568221, -253.96
1498568222, -254.04
1498568223, -254.0
1498568224, -254.03
1498568225, -254.06
1498568226, -253.96
1498568227, -253.95
1498568228, -254.01
1498568229, -254.03
1498568230, -254.01
1498568231, -253.94
1498568232, -254.02
1498568233, -253.98
1498568234, -253.83
1498568235, -253.89
1498568236, -253.9
1498568237, -254.01
1498568238, -253.95
1498568239, -254.0
1498568240, -253.98
1498568241, -254.0
1498568242, -254.06
1498568243, -253.91
1498568244, -254.02
1498568245, -253.95
1498568246, -253.92
1498568247, -254.0
1498568248, -253.94
1498568249, -254.0
1498568249, -253.98
1498568250, -253.98
1498568251, -254.02
1498568252, -253.93
1498568253, -253.97
1498568254, -254.04
1498568255, -253.87
1498568258, -253.99
1498568259, -253.82
1498568260, -254.03
1498568261, -254.0
1498568262, -254.06
1498568263, -253.94
1498568264, -253.99
1498568265, -253.96
1498568266, -254.02
1498568267, -254.05
1498568268, -253.97
1498568269, -254.02
1498568270, -253.97
1498568271, -253.91
1498568272, -254.04
1498568273, -254.0
1498568274, -253.86
1498568275, -253.96
1498568276, -254.04
1498568277, -254.01
1498568278, -253.93
1498568279, -254.03
1498568280, -253.99
1498568281, -253.93
1498568282, -254.04
1498568283, -253.84
1498568284, -253.96
1498568285, -253.97
1498568286, -253.96
1498568287, -253.99
1498568288, -254.01
1498568289, -253.98
1498568290, -253.94
1498568291, -253.94
1498568292, -254.0
1498568294, -254.01
1498568295, -254.06
1498568296, -254.04
1498568297, -254.02
1498568298, -254.03
1498568299, -254.01
1498568300, -254.04
1498568301, -253.88
1498568302, -253.98
1498568303, -249.47
1498568304, -273.62
1498568305, -390.33
1498568306, -408.49
1498568307, -452.4
1498568308, -433.95
1498568309, -389.84
1498568310, -434.42
1498568311, -234.4
1498568312, -238.37
1498568313, -238.25
1498568314, -238.27
1498568316, -238.39
1498568317, -238.14
1498568318, -238.33
1498568319, -238.26
1498568320, -238.31
1498568321, -238.24
1498568322, -238.3
1498568323, -238.27
1498568324, -238.2
1498568325, -238.27
1498568326, -238.25
1498568327, -238.19
1498568328, -238.32
1498568329, -238.25
1498568330, -238.33
1498568331, -238.29
1498568332, -238.3
1498568333, -238.36
1498568334, -238.26
1498568335, -238.26
1498568336, -238.33
1498568337, -238.27
1498568338, -238.28
1498568339, -238.17
1498568340, -238.28
1498568341, -238.19
1498568342, -238.23
1498568343, -238.25
1498568344, -238.3
1498568344, -238.17
1498568345, -238.27
1498568346, -238.21
1498568347, -238.27
1498568348, -238.22
1498568349, -238.29
1498568344, -238.24
1498568345, -238.27
1498568346, -238.2
1498568347, -238.3
1498568348, -238.35
1498568349, -238.26
1498568350, -238.22
1498568359, -238.13
1498568360, -371.68
1498568361, -459.89
1498568362, -238.78
1498568363, -428.3
1498568364, -460.46
1498568365, -444.71
1498568366, -265.12
1498568367, -221.79
1498568368, -221.72
1498568369, -221.69
1498568370, -221.72
1498568371, -221.65
1498568372, -221.66
1498568373, -221.6
1498568374, -221.71
1498568375, -221.74
1498568376, -221.71
1498568377, -221.72
1498568378, -221.62
1498568379, -221.67
1498568380, -221.57
1498568382, -221.72
1498568383, -221.72
1498568384, -221.54
1498568385, -221.74
1498568386, -221.74
1498568387, -221.73
1498568388, -221.72
1498568389, -221.6
1498568390, -221.72
1498568391, -221.67
1498568392, -221.75
1498568393, -221.69
1498568394, -221.66
1498568395, -221.82
1498568396, -221.75
1498568397, -221.75
1498568398, -221.7
1498568399, -221.71
1498568400, -221.69
1498568401, -221.67
1498568402, -221.7
1498568403, -221.67
1498568404, -221.74
1498568405, -221.65
1498568406, -221.74
1498568407, -221.7
1498568408, -221.68
1498568409, -221.7
1498568411, -221.66
1498568412, -221.71
1498568413, -232.53
1498568414, -471.81
1498568415, -261.38
1498568416, -476.18
1498568417, -423.38
1498568418, -451.26
1498568419, -460.61
1498568420, -204.92
1498568421, -198.96
1498568422, -199.01
1498568423, -199.06
1498568424, -199.04
1498568426, -199.02
1498568427, -199.11
1498568428, -199.14
1498568429, -199.08
1498568430, -199.16
1498568431, -199.11
1498568432, -199.04
1498568433, -199.12
1498568434, -199.1
1498568435, -199.11
1498568436, -199.11
1498568437, -199.14
1498568438, -199.1
1498568439, -199.06
1498568440, -199.12
1498568441, -199.02
1498568442, -199.08
1498568443, -199.1
1498568444, -199.09
1498568445, -199.06
1498568447, -199.09
1498568448, -199.13
1498568449, -199.03
1498568450, -199.02
1498568451, -199.06
1498568452, -199.03
1498568453, -198.99
1498568453, -198.95
1498568454, -199.06
1498568455, -199.07
1498568456, -199.0
1498568457, -198.98
1498568458, -198.98
1498568459, -199.01
1498568461, -198.95
1498568462, -199.1
1498568463, -199.02
1498568464, -199.05
1498568465, -199.02
1498568466, -199.07
1498568468, -199.02
1498568469, -199.06
1498568470, -199.09
1498568471, -198.97
1498568472, -198.96
1498568473, -199.0
1498568474, -199.02
1498568474, -199.03
1498568475, -198.96
1498568476, -199.02
1498568477, -199.11
1498568478, -199.02
1498568479, -199.07
1498568480, -199.08
1498568482, -199.09
1498568483, -199.12
1498568484, -199.0
1498568485, -199.03
1498568486, -199.08
1498568487, -199.01
1498568488, -199.08
1498568489, -199.05
1498568490, -199.07
1498568491, -198.98
1498568492, -199.07
1498568493, -198.98
1498568494, -199.08
1498568495, -199.05
1498568497, -198.91
1498568498, -199.02
1498568499, -199.01
1498568500, -199.07
1498568501, -199.08
1498568502, -198.83
1498568503, -199.07
1498568504, -199.08
1498568505, -199.03
1498568506, -199.09
1498568507, -199.04
1498568508, -199.04
1498568509, -199.02
1498568510, -199.05
1498568518, -199.06
1498568519, -199.01
1498568520, -199.05
1498568521, -199.08
1498568522, -199.07
1498568523, -199.04
1498568524, -199.06
1498568526, -199.05
1498568527, -199.03
1498568528, -199.02
1498568529, -198.99
1498568530, -198.97
1498568531, -199.07
1498568532, -198.9
1498568533, -198.95
1498568533, -198.85
1498568534, -199.1
1498568535, -199.01
1498568536, -199.01
1498568537, -198.95
1498568538, -198.97
1498568533, -199.05
1498568534, -199.06
1498568535, -198.97
1498568536, -199.05
1498568537, -199.09
1498568538, -198.97
1498568539, -199.08
1498568549, -198.99
1498568550, -198.97
1498568551, -198.98
1498568552, -199.02
1498568553, -199.04
1498568554, -198.99
1498568555, -199.05
1498568556, -199.09
1498568557, -199.0
1498568558, -198.98
1498568559, -198.91
1498568560, -198.98
1498568561, -198.94
1498568562, -198.98
1498568563, -199.08
1498568564, -198.95
1498568565, -199.05
1498568566, -199.06
1498568567, -198.94
1498568568, -199.01
1498568569, -198.97
1498568570, -199.07
1498568570, -198.91
1498568571, -198.93
1498568572, -198.99
1498568573, -199.0
1498568574, -199.12
1498568575, -199.02
1498568576, -199.11
1498568577, -199.02
1498568608, -199.01
1498568609, -199.01
1498568610, -198.93
1498568611, -198.83
1498568612, -198.94
1498568613, -199.05
1498568614, -198.87
1498568622, -198.96
1498568623, -199.01
1498568624, -199.03
1498568625, -199.04
1498568626, -199.06
1498568627, -199.03
1498568628, -198.99
1498568629, -198.93
1498568630, -199.06
1498568629, -199.02
1498568630, -199.04
1498568631, -198.98
1498568632, -199.01
1498568633, -199.05
1498568634, -199.05
1498568635, -199.1
1498568638, -199.0
1498568639, -199.1
1498568640, -199.01
1498568641, -199.02
1498568642, -199.13
1498568643, -198.98
1498568644, -199.04
1498568645, -199.08
1498568646, -198.93
1498568647, -199.06
1498568648, -199.05
1498568649, -199.08
1498568650, -199.15
1498568651, -198.92
1498568652, -199.03
1498568653, -199.03
1498568654, -199.01
1498568655, -199.0
1498568656, -199.13
1498568657, -199.08
1498568658, -199.06
1498568659, -198.97
1498568660, -199.03
1498568661, -199.05
1498568662, -198.99
1498568663, -199.08
1498568664, -199.14
1498568665, -199.08
1498568666, -199.06
1498568668, -199.04
1498568669, -199.1
1498568670, -199.14
1498568671, -199.04
1498568672, -199.13
1498568673, -199.11
1498568674, -199.01
1498568675, -199.03
1498568675, -199.12
1498568676, -199.12
1498568677, -199.01
1498568678, -199.12
1498568679, -199.16
1498568680, -199.1
1498568681, -199.11
1498568683, -199.12
1498568684, -199.12
1498568685, -199.08
1498568686, -199.14
1498568687, -199.15
1498568688, -199.02
1498568689, -199.08
1498568691, -199.0
1498568692, -199.02
1498568693, -199.09
1498568694, -199.01
1498568695, -199.11
1498568696, -198.99
1498568697, -199.1
1498568705, -199.01
1498568706, -199.05
1498568707, -199.09
1498568708, -199.12
1498568709, -199.12
1498568710, -198.91
1498568711, -199.05
1498568721, -199.06
1498568722, -198.95
1498568723, -198.99
1498568724, -199.04
1498568725, -199.1
1498568726, -199.06
1498568727, -199.1
1498568729, -199.11
1498568730, -199.04
1498568731, -199.13
1498568732, -199.08
1498568733, -199.04
1498568734, -199.02
1498568735, -199.02
1498568735, -199.07
1498568736, -199.13
1498568737, -199.11
1498568738, -199.11
1498568739, -199.08
1498568740, -199.12
1498568741, -199.03
1498568742, -199.11
1498568743, -199.09
1498568744, -199.05
1498568745, -199.14
1498568746, -199.1
1498568747, -199.13
1498568748, -199.09
1498568749, -199.1
1498568750, -199.1
1498568751, -199.07
1498568752, -199.08
1498568753, -199.16
1498568754, -199.09
1498568755, -199.1
1498568756, -199.11
1498568757, -199.08
1498568758, -199.09
1498568759, -199.04
1498568760, -199.1
1498568761, -199.11
1498568762, -199.05
1498568764, -199.01
1498568765, -199.15
1498568766, -199.03
1498568767, -199.13
1498568768, -199.12
1498568769, -199.13
1498568764, -199.1
1498568765, -199.06
1498568766, -199.04
1498568767, -199.03
1498568768, -199.05
1498568769, -199.14
1498568770, -199.09
1498568779, -199.05
1498568780, -199.12
1498568781, -199.13
1498568782, -199.05
1498568783, -199.1
1498568784, -199.08
1498568785, -199.11
1498568786, -199.15
1498568787, -199.14
1498568788, -199.11
1498568789, -199.09
1498568790, -199.12
1498568791, -199.1
1498568792, -199.13
1498568793, -199.13
1498568794, -199.07
1498568795, -199.14
1498568796, -199.12
1498568797, -199.14
1498568798, -199.08
1498568799, -199.04
1498568800, -199.1
1498568801, -199.11
1498568802, -199.07
1498568803, -199.05
1498568804, -199.02
1498568805, -199.13
1498568807, -199.12
1498568808, -199.1
1498568809, -199.07
1498568810, -199.11
1498568811, -199.12
1498568812, -199.09
1498568813, -199.07
1498568814, -199.07
1498568814, -199.03
1498568815, -199.12
1498568816, -199.18
1498568817, -199.09
1498568818, -199.14
1498568819, -199.1
1498568820, -199.04
1498568822, -199.05
1498568823, -199.04
1498568824, -199.06
1498568825, -199.11
1498568826, -199.08
1498568827, -199.12
1498568828, -199.06
1498568829, -199.08
1498568830, -199.14
1498568831, -199.0
1498568832, -199.04
1498568833, -199.04
1498568834, -199.08
1498568835, -199.09
1498568837, -199.11
1498568838, -199.11
1498568839, -199.07
1498568840, -199.1
1498568841, -199.08
1498568842, -199.11
1498568843, -199.1
1498568851, -198.98
1498568852, -199.06
1498568853, -199.0
1498568854, -199.1
1498568855, -198.78
1498568856, -320.75
1498568857, -437.43
1498568859, -422.81
1498568860, -358.4
1498568861, -443.95
1498568862, -467.69
1498568863, -230.97
1498568864, -180.52
1498568859, -180.54
1498568860, -180.58
1498568861, -180.57
1498568862, -180.53
1498568863, -180.56
1498568864, -180.57
1498568865, -180.42
1498568866, -180.54
1498568867, -180.6
1498568868, -180.5
1498568869, -180.6
1498568870, -180.58
1498568871, -180.55
1498568872, -180.52
1498568880, -180.63
1498568881, -180.54
1498568882, -180.55
1498568883, -180.55
1498568884, -180.53
1498568885, -180.55
1498568880, -180.47
1498568881, -180.45
1498568882, -180.52
1498568883, -180.57
1498568884, -180.49
1498568885, -180.57
1498568886, -180.47
1498568901, -180.52
1498568902, -180.54
1498568903, -180.53
1498568904, -180.51
1498568905, -180.59
1498568906, -180.54
1498568907, -180.53
1498568908, -180.48
1498568910, -180.57
1498568911, -180.42
1498568912, -180.54
1498568913, -180.49
1498568914, -180.49
1498568915, -180.52
1498568910, -180.56
1498568911, -180.48
1498568912, -180.54
1498568913, -180.59
1498568914, -180.41
1498568915, -180.55
1498568916, -180.54
1498568924, -180.48
1498568925, -180.58
1498568926, -180.56
1498568927, -180.53
1498568928, -180.53
1498568929, -180.56
1498568930, -180.51
1498568932, -180.54
1498568933, -180.54
1498568934, -180.48
1498568935, -180.47
1498568936, -180.54
1498568937, -180.54
1498568938, -180.53
1498568939, -180.57
1498568940, -180.57
1498568941, -180.42
1498568942, -180.56
1498568943, -180.56
1498568944, -180.57
1498568945, -180.55
1498568954, -180.5
1498568955, -180.53
1498568956, -180.56
1498568957, -180.52
1498568958, -180.54
1498568959, -180.45
1498568960, -180.53
1498568961, -180.48
1498568962, -180.53
1498568963, -180.46
1498568964, -180.5
1498568965, -180.49
1498568966, -180.48
1498568967, -180.57
1498568968, -180.54
1498568969, -180.49
1498568970, -180.55
1498568971, -180.27
1498568972, -180.52
1498568973, -180.54
1498568974, -180.53
1498568975, -180.56
1498568976, -180.54
1498568977, -180.57
1498568978, -180.51
1498568979, -180.51
1498568980, -180.55
1498568981, -180.45
1498568982, -180.56
1498568983, -180.47
1498568984, -180.53
1498568985, -180.57
1498568986, -180.56
1498568987, -180.58
1498568988, -180.56
1498568990, -180.56
1498568991, -180.58
1498568992, -180.54
1498568993, -180.58
1498568994, -180.5
1498568995, -180.53
1498568996, -180.6
1498568997, -180.59
1498568998, -180.56
1498568999, -180.55
1498569000, -180.53
1498569001, -180.54
1498569002, -180.51
1498569003, -180.52
1498569004, -180.56
1498569005, -180.52
1498569006, -180.53
1498569007, -180.58
1498569008, -180.58
1498569009, -180.54
1498569010, -180.51
1498569011, -180.34
1498569012, -180.54
1498569013, -180.44
1498569014, -180.56
1498569015, -180.57
1498569016, -180.58
1498569017, -180.58
1498569026, -180.54
1498569027, -180.57
1498569028, -180.5
1498569029, -180.52
1498569030, -180.52
1498569031, -180.51
1498569032, -180.48
1498569033, -180.55
1498569034, -180.53
1498569035, -180.57
1498569036, -180.58
1498569037, -180.51
1498569038, -180.47
1498569039, -180.59
1498569040, -180.53
1498569041, -180.56
1498569043, -180.52
1498569044, -180.51
1498569045, -180.57
1498569046, -180.54
1498569047, -180.55
1498569048, -180.54
1498569049, -180.53
1498569050, -180.56
1498569051, -180.39
1498569052, -180.52
1498569053, -180.54
1498569054, -180.44
1498569055, -180.51
1498569058, -180.56
1498569059, -180.54
1498569060, -180.53
1498569061, -180.55
1498569062, -180.51
1498569063, -180.54
1498569064, -180.46
1498569065, -180.53
1498569066, -180.56
1498569067, -180.51
1498569068, -180.54
1498569069, -180.53
1498569070, -180.52
1498569071, -180.57
1498569072, -180.37
1498569073, -180.53
1498569074, -180.51
1498569075, -180.49
1498569076, -180.5
1498569077, -180.54
1498569077, -180.58
1498569078, -180.51
1498569079, -180.53
1498569080, -180.57
1498569081, -180.35
1498569082, -180.53
1498569083, -180.45
1498569092, -180.43
1498569093, -180.48
1498569094, -180.42
1498569095, -180.53
1498569096, -180.48
1498569097, -180.47
1498569098, -180.52
1498569099, -180.46
1498569099, -180.52
1498569100, -180.44
1498569101, -180.5
1498569102, -180.56
1498569103, -180.55
1498569104, -180.52
1498569099, -180.58
1498569100, -180.52
1498569101, -180.51
1498569102, -180.54
1498569103, -180.5
1498569104, -180.56
1498569105, -180.51
1498569115, -180.55
1498569116, -180.57
1498569117, -180.57
1498569118, -180.52
1498569119, -180.53
1498569120, -180.49
1498569122, -180.46
1498569123, -180.54
1498569124, -180.52
1498569125, -180.51
1498569126, -180.49
1498569127, -180.51
1498569128, -180.52
1498569128, -180.55
1498569129, -180.52
1498569130, -180.58
1498569131, -180.43
1498569132, -180.5
1498569133, -180.39
1498569134, -180.57
1498569143, -180.58
1498569144, -180.52
1498569145, -180.54
1498569146, -180.54
1498569147, -180.56
1498569148, -180.55
1498569149, -180.51
1498569151, -180.53
1498569152, -180.36
1498569153, -180.43
1498569154, -180.54
1498569155, -180.53
1498569156, -180.55
1498569157, -180.49
1498569157, -180.56
1498569158, -180.46
1498569159, -180.51
1498569160, -180.53
1498569161, -180.51
1498569162, -180.53
1498569163, -180.52
1498569165, -180.56
1498569166, -180.52
1498569167, -180.48
1498569168, -180.55
1498569169, -180.52
1498569170, -180.54
1498569165, -180.48
1498569166, -180.53
1498569167, -180.52
1498569168, -180.55
1498569169, -180.5
1498569170, -180.54
1498569171, -180.55
1498569179, -180.56
1498569180, -180.5
1498569181, -180.4
1498569182, -180.52
1498569183, -180.52
1498569184, -180.55
1498569179, -180.38
1498569180, -180.52
1498569181, -180.53
1498569182, -180.56
1498569183, -180.58
1498569184, -180.38
1498569185, -180.51
1498569186, -180.45
1498569187, -180.52
1498569188, -180.58
1498569189, -180.5
1498569190, -180.49
1498569191, -180.52
1498569192, -180.56
1498569201, -180.55
1498569202, -180.13
1498569203, -180.54
1498569204, -180.49
1498569205, -180.53
1498569206, -180.57
1498569207, -180.54
1498569208, -180.52
1498569209, -180.51
1498569210, -180.54
1498569211, -180.47
1498569212, -180.5
1498569213, -180.55
1498569214, -180.46
1498569215, -180.52
1498569216, -180.53
1498569217, -180.4
1498569218, -180.54
1498569219, -180.44
1498569220, -180.54
1498569221, -180.5
1498569222, -180.54
1498569223, -180.49
1498569224, -180.5
1498569225, -180.57
1498569226, -180.46
1498569227, -180.53
1498569228, -180.48
1498569229, -180.57
1498569230, -180.56
1498569231, -180.4
1498569232, -180.46
1498569233, -180.53
1498569234, -180.49
1498569235, -180.56
1498569252, -180.5
1498569253, -180.44
1498569254, -180.5
1498569255, -180.53
1498569256, -180.5
1498569257, -180.55
1498569258, -180.55
1498569259, -180.5
1498569260, -180.53
1498569261, -180.53
1498569262, -180.38
1498569263, -180.51
1498569264, -180.51
1498569272, -180.51
1498569273, -180.54
1498569274, -180.58
1498569275, -180.54
1498569276, -180.57
1498569277, -180.54
1498569278, -180.5
1498569280, -180.48
1498569281, -180.42
1498569282, -180.55
1498569283, -180.49
1498569284, -180.58
1498569285, -180.39
1498569286, -180.51
1498569295, -180.5
1498569296, -180.49
1498569297, -180.53
1498569298, -180.53
1498569299, -180.46
1498569300, -180.54
1498569301, -180.55
1498569301, -180.5
1498569302, -180.52
1498569303, -180.54
1498569304, -180.56
1498569305, -180.55
1498569306, -180.52
1498569307, -180.52
1498569308, -180.5
1498569309, -180.52
1498569310, -180.55
1498569311, -180.47
1498569312, -180.51
1498569313, -180.44
1498569314, -180.41
1498569315, -180.54
1498569316, -180.53
1498569317, -180.51
1498569318, -180.39
1498569319, -180.53
1498569320, -180.55
1498569321, -180.43
1498569323, -180.52
1498569324, -180.49
1498569325, -180.53
1498569326, -180.5
1498569327, -180.53
1498569328, -180.55
1498569329, -180.45
1498569337, -180.49
1498569338, -180.47
1498569339, -180.46
1498569340, -180.54
1498569341, -180.44
1498569342, -180.49
1498569343, -180.53
1498569344, -180.52
1498569345, -180.53
1498569346, -180.5
1498569347, -180.56
1498569348, -180.48
1498569349, -180.53
1498569350, -180.54
1498569351, -180.43
1498569353, -180.53
1498569354, -180.54
1498569355, -180.53
1498569356, -180.52
1498569357, -180.47
1498569358, -180.49
1498569359, -180.49
1498569360, -180.48
1498569361, -180.56
1498569362, -180.45
1498569363, -180.53
1498569364, -180.49
1498569365, -180.54
1498569366, -180.49
1498569367, -180.56
1498569368, -180.53
1498569369, -180.53
1498569370, -180.56
1498569371, -180.44
1498569372, -180.49
1498569374, -180.45
1498569375, -180.49
1498569376, -180.52
1498569377, -180.53
1498569378, -180.52
1498569379, -180.5
1498569380, -180.52
1498569381, -180.54
1498569382, -180.42
1498569383, -180.5
1498569384, -180.57
1498569385, -180.52
1498569386, -180.52
1498569387, -180.53
1498569388, -180.5
1498569389, -180.48
1498569390, -180.51
1498569391, -180.42
1498569392, -180.47
1498569393, -180.52
1498569394, -180.48
1498569395, -180.51
1498569396, -180.5
1498569397, -180.53
1498569398, -180.45
1498569399, -180.52
1498569400, -180.54
1498569401, -180.27
1498569403, -180.51
1498569404, -180.5
1498569405, -180.52
1498569406, -180.53
1498569407, -180.44
1498569408, -180.51
1498569409, -180.47
1498569410, -180.51
1498569411, -180.53
1498569412, -180.44
1498569413, -180.5
1498569414, -180.38
1498569415, -180.53
1498569417, -180.41
1498569418, -180.53
1498569419, -180.47
